"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Thompson, JoAnn",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Harris, Michelle A.",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Munoz, Ricardo",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Smith, Michele",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Pope, John",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Mell, Richard F.",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Sposato, Nicholas",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Brookins, Jr., Howard",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Foulkes, Toni",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Fioretti, Bob",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Cochran, Willie",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Suarez, Regner Ray",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Jackson, Sandi",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Beale, Anthony",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Quinn, Marty",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"O'Shea, Matthew J.",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Moreno, Proco Joe",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Sawyer, Roderick T.",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Balcer, James",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"O'Connor, Mary",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Graham, Deborah L.",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Silverstein, Debra L.",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Laurino, Margaret",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Pawar, Ameya",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Waguespack, Scott",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Dowell, Pat",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Lane, Lona",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Zalewski, Michael R.",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Maldonado, Roberto",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Reilly, Brendan",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"O'Connor, Patrick",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Ervin, Jason C.",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Chandler, Michael D.",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Mitts, Emma",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Arena, John",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Cardenas, George A.",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Burnett, Jr., Walter",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Reboyras, Ariel",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Smith, Ed",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Cullerton, Timothy M.",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Burns, William D.",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Thomas, Latasha R.",present
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Osterman, Harry",absent
"Committee on Committees, Rules and Ethics",2011-06-08 00:00:00,"Cappleman, James",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Burke, Edward M.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Moore, Joseph",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Hairston, Leslie A.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Austin, Carrie M.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Colon, Rey",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Tunney, Thomas",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Solis, Daniel",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Cappleman, James",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Harris, Michelle A.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Munoz, Ricardo",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Smith, Michele",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Brookins, Jr., Howard",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Sposato, Nicholas",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Pope, John",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Foulkes, Toni",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Fioretti, Bob",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Burnett, Jr., Walter",present
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Suarez, Regner Ray",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Beale, Anthony",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Quinn, Marty",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"O'Shea, Matthew J.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Cullerton, Timothy M.",present
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Sawyer, Roderick T.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Balcer, James",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"O'Connor, Mary",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Graham, Deborah L.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Silverstein, Debra L.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Laurino, Margaret",present
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Pawar, Ameya",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Waguespack, Scott",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Dowell, Pat",present
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Lane, Lona",present
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Zalewski, Michael R.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Maldonado, Roberto",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Reilly, Brendan",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"O'Connor, Patrick",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Ervin, Jason C.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Mitts, Emma",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Chandler, Michael D.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Arena, John",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Cardenas, George A.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Cochran, Willie",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Reboyras, Ariel",present
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Moreno, Proco Joe",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Burns, William D.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Thomas, Latasha R.",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Osterman, Harry",absent
"Committee on Committees, Rules and Ethics",2012-06-27 00:00:00,"Thompson, JoAnn",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Burke, Edward M.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Moore, Joseph",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Osterman, Harry",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Hairston, Leslie A.",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Austin, Carrie M.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Colon, Rey",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Tunney, Thomas",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Solis, Daniel",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Cappleman, James",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Harris, Michelle A.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Munoz, Ricardo",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Smith, Michele",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Brookins, Jr., Howard",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Mell, Richard F.",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Sposato, Nicholas",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Pope, John",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Foulkes, Toni",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Fioretti, Bob",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Burnett, Jr., Walter",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Suarez, Regner Ray",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Beale, Anthony",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Quinn, Marty",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"O'Shea, Matthew J.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Cullerton, Timothy M.",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Sawyer, Roderick T.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Balcer, James",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"O'Connor, Mary",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Graham, Deborah L.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Silverstein, Debra L.",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Laurino, Margaret",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Waguespack, Scott",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Arena, John",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Lane, Lona",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Zalewski, Michael R.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Maldonado, Roberto",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Reilly, Brendan",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"O'Connor, Patrick",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Ervin, Jason C.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Chandler, Michael D.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Mitts, Emma",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Dowell, Pat",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Pawar, Ameya",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Cochran, Willie",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Reboyras, Ariel",present
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Moreno, Proco Joe",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Burns, William D.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Thomas, Latasha R.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Cardenas, George A.",absent
"Committee on Committees, Rules and Ethics",2012-09-11 00:00:00,"Thompson, JoAnn",absent
"Committee on Committees, Rules and Ethics",2011-03-09 00:00:00,"Burke, Edward M.",present
